"COVID-19_Season","Week_ID","Current_Season_Week_Ending_Label","MMWR_Week_Order","MMWR_Year","MMWR_Week","MMWR_Day","Setting","Doses","Cumulative_Doses","Location_and_Flu_Season_Order","Current_Through","Age_Group"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","16,006","6,077,315","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","151,256","27,235,848","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","63,877","7,300,789","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","12,988","5,781,211","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","64,391","10,706,936","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Pharmacy","28,994","11,858,528","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","5,962","703,649","39","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","3,805","792,271","39","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","6,706","1,014,300","39","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","5,933","1,005,428","39","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","10,511","1,806,575","39","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","10,370","1,373,568","39","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","132,338","16,740,520","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","171,402","30,222,149","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","46,251","13,613,972","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","125,151","16,608,182","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","70,363","11,635,206","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","63,431","7,929,715","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","19,245","6,552,550","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 22 12:00:00 AM","2025 Mar 22 12:00:00 AM","31","2,025","12","6","Combined","27,006","7,061,416","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","172,958","30,395,107","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","40,620","13,654,592","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","68,761","7,998,476","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","17,127","6,569,677","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","71,225","11,706,431","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 29 12:00:00 AM","2025 Mar 29 12:00:00 AM","32","2,025","13","6","Combined","23,493","7,084,909","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","7","Physician Medical Office","20,881","3,180,140","39","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","69,405","7,370,194","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","12,501","5,793,712","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","27,402","11,885,930","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","70,871","10,777,807","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","25,534","3,205,674","39","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","6,816","1,021,116","39","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","10,525","1,817,100","39","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","15,009","1,388,577","39","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","3,709","795,980","39","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","161,635","27,397,483","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","134,233","15,511,555","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Pharmacy","14,901","6,092,216","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","37,913","13,692,505","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","144,603","16,885,123","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","16,306","6,585,983","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","75,367","8,073,843","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","76,804","11,783,235","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","182,516","30,577,623","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 05 12:00:00 AM","2025 Apr 05 12:00:00 AM","33","2,025","14","6","Combined","21,607","7,106,516","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","9,636","713,285","39","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","7","Physician Medical Office","6,916","1,012,344","39","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","13,495","6,105,711","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","146,456","15,658,011","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","172,032","27,569,515","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","25,575","11,911,505","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","12,081","5,805,793","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","75,770","10,853,577","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Pharmacy","76,620","7,446,814","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","36,100","13,728,605","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","86,256","8,160,099","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","15,790","6,601,773","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","20,311","7,126,827","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","161,465","17,046,588","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","197,566","30,775,189","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Apr 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","34","2,025","15","6","Combined","82,686","11,865,921","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","42,882","10,475,886","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","26,942","5,999,169","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","20,656","5,719,287","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","28,946","7,097,982","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","110,401","26,689,992","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","62,803","14,971,535","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Pharmacy","47,598","11,718,458","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","51,112","11,448,137","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","141,785","29,753,942","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","40,787","6,968,345","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","69,098","13,455,793","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","72,687","16,298,152","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","33,380","7,778,333","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","28","2,025","9","6","Combined","28,311","6,487,442","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","17,583","1,754,918","39","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","7,056","979,307","39","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","5,890","774,045","39","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","3,598","683,949","39","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","11,693","980,869","39","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","8,426","1,335,043","39","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","7","Physician Medical Office","26,008","3,089,958","39","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","32,954","7,130,936","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","46,146","10,522,032","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","18,233","5,737,520","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","23,750","6,022,919","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","71,057","15,042,592","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","41,983","11,760,441","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Pharmacy","113,040","26,803,032","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","35,443","7,003,788","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","79,483","16,377,635","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","139,048","29,892,990","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","59,566","13,515,359","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","36,552","7,814,885","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","24,123","6,511,565","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","29","2,025","10","6","Combined","53,202","11,501,339","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","197,188","28,969,482","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","67,425","6,715,473","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","83,115","15,939,958","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","114,075","13,029,528","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","65,924","11,178,691","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","46,649","6,314,048","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Jan 25 12:00:00 AM","2025 Jan 25 12:00:00 AM","23","2,025","4","6","Combined","36,456","7,617,770","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","42,825","5,864,889","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","51,042","10,304,389","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","144,294","26,223,343","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","69,858","14,739,072","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","31,611","5,619,381","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","32,172","6,994,436","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Pharmacy","74,436","11,484,272","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","58,931","6,774,404","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","61,036","11,239,727","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","82,045","16,022,003","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","181,735","29,151,217","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","40,759","6,354,807","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","99,690","13,129,218","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Feb 01 12:00:00 AM","2025 Feb 01 12:00:00 AM","24","2,025","5","6","Combined","37,818","7,655,588","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","58,827","14,797,899","29","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","26,188","7,020,624","29","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","27,562","5,646,943","29","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","66,729","11,551,001","29","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","39,167","5,904,056","29","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","44,211","10,348,600","29","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Pharmacy","125,557","26,348,900","29","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Feb 15 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,025","7","7","Physician Medical Office","11,090","1,306,620","39","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","55,805","6,830,209","19","2025 Apr 12 12:00:00 AM","18-49"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","164,106","29,315,323","19","2025 Apr 12 12:00:00 AM","18+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","54,849","11,294,576","19","2025 Apr 12 12:00:00 AM","60-74"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","92,678","13,221,896","19","2025 Apr 12 12:00:00 AM","18-64"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","71,426","16,093,429","19","2025 Apr 12 12:00:00 AM","65+"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","36,874","6,391,681","19","2025 Apr 12 12:00:00 AM","50-64"
"2024-2025","2025 Feb 08 12:00:00 AM","2025 Feb 08 12:00:00 AM","25","2,025","6","6","Combined","31,834","7,687,422","19","2025 Apr 12 12:00:00 AM","75+"
"2024-2025","2025 Feb 15 12:00:00 AM","2025 Feb 15 12:00:00 AM","26","2,025","7","7","Physician Medical Office","9,099","955,075","39","2025 Apr 12 12:00:00 AM","60-74"
